time,pelvic_tilt,pelvic_list,pelvic_rotation,pelvic_tx,pelvic_ty,pelvic_tz,lumbar_extension,lumbar_bending,lumbar_rotation,neck_flex,neck_tilt,neck_rot,neck_tx1,neck_ty1,neck_tz1,SternumRRotZ,SternumRRotX,SternumRRotY,SternumRX,SternumRY,SternumRZ,SternumLRotZ,SternumLRotX,SternumLRotY,SternumLX,SternumLY,SternumLZ,shoulder_add_r,shoulder_flex_r,shoulder_rot_r,elbow_flexion_r,elbow_varus_valg_r,pro_sup_r,wrist_dev_r,wrist_flex_r,shoulder_add_l,shoulder_flex_l,shoulder_rot_l,elbow_flexion_l,elbow_varus_valg_l,pro_sup_l,wrist_dev_l,wrist_flex_l,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_rotation_r,knee_adduction_r,knee_tz_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_rotation_l,knee_adduction_l,knee_tz_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l
10.625,-4.91164046,9.88350751,-84.70636442,0,0,0,12.37387327,-1.12216153,-1.39228678,19.53443194,-2.77991068,-1.1123758,-0.01649923,-0.03998818,0.02758903,0.0,0.0,0.0,0.0062975,0.06797479,-0.02485731,0.0,0.0,0.0,0.02220146,0.08418631,0.03191182,-162.99063009,10.81064065,-99.86834532,26.73524672,0.0,0.0,0.0,0.0,179.96074772,11.67065655,93.11992029,19.89378999,0.0,0.0,0.0,0.0,8.35239303,-3.72953332,-12.78689811,-1.91763826,-0.11101801,-4.98473282,0.0,-32.38716661,1.30272501,0.0,9.85002882,-9.09795896,-12.59283021,-4.19300667,7.11253843,-4.98473282,0.0,-34.02704978,3.01920602,0.0
10.63333333,-4.61829476,9.46468151,-84.67314414,0,0,0,11.53124957,-1.53085437,-1.41008868,19.41949464,-2.6331442,-1.0870951,-0.01635699,-0.03987943,0.02840597,0.0,0.0,0.0,0.00632868,0.06570266,-0.02431478,0.0,0.0,0.0,0.02326577,0.08233242,0.03178744,-162.83868625,10.78619842,-100.2153354,27.13585651,0.0,0.0,0.0,0.0,179.71313518,11.72675649,93.64439549,20.5548712,0.0,0.0,0.0,0.0,8.86281747,-4.12904453,-12.2866873,-2.73373268,-0.20214812,-4.98473282,0.0,-31.6527526,1.39086414,0.0,10.39825264,-8.96253369,-12.29249153,-5.45491165,7.32681847,-4.98473282,0.0,-32.22796865,3.19890772,0.0
10.64166667,-4.66542186,9.37272187,-84.4792349,0,0,0,10.98580608,-1.49965435,-1.82217529,19.52842047,-2.29898674,-1.12821375,-0.01556229,-0.03997002,0.02736988,0.0,0.0,0.0,0.00637871,0.06431128,-0.02592177,0.0,0.0,0.0,0.0220933,0.0802941,0.03158963,-162.43001363,10.99586947,-101.31220091,28.40343021,0.0,0.0,0.0,0.0,178.88813883,12.20401394,95.24281803,22.12995546,0.0,0.0,0.0,0.0,9.86917516,-4.22874155,-11.08411065,-3.83248752,-1.27953041,-4.98473282,0.0,-30.68323327,1.57111682,0.0,11.57162281,-9.07340412,-10.80411847,-7.21025008,6.50414217,-4.98473282,0.0,-29.48224417,3.41536749,0.0
10.65,-4.33997021,8.91256292,-84.454478,0,0,0,9.97642071,-1.97260768,-1.89232963,19.3555145,-2.14019226,-1.05505419,-0.01562893,-0.03975459,0.02825157,0.0,0.0,0.0,0.00625792,0.06127828,-0.02522426,0.0,0.0,0.0,0.02300836,0.07811637,0.03174624,-162.28970324,10.84293982,-101.68416132,28.88025135,0.0,0.0,0.0,0.0,178.68282136,12.11584204,95.58414099,22.80740649,0.0,0.0,0.0,0.0,10.47951856,-4.66719393,-10.47190317,-5.14508252,-1.44252406,-4.98473282,0.0,-29.14387778,1.64071813,0.0,12.25777625,-8.92109752,-9.9490632,-9.12705794,6.52020568,-4.98473282,0.0,-26.37906665,3.60129008,0.0
10.65833333,-4.67841987,9.27000015,-83.80645947,0,0,0,9.77795914,-1.67674768,-2.76937887,19.64431095,-1.80496811,-0.95088409,-0.01434816,-0.03984396,0.02656626,0.0,0.0,0.0,0.00546228,0.05994052,-0.02791808,0.0,0.0,0.0,0.02193587,0.07559702,0.03171653,-161.77865455,11.15027744,-103.16637034,30.62591861,0.0,0.0,0.0,0.0,177.6013856,12.42849499,96.91210782,24.71780639,0.0,0.0,0.0,0.0,12.07697294,-4.56561911,-8.9364818,-6.67655307,-3.59418246,-4.98473282,0.0,-27.4532783,2.11220894,0.0,14.48373939,-8.98342039,-6.34588018,-11.85944455,3.88619304,-4.98473282,0.0,-22.15618287,4.20943654,0.0
10.66666667,-4.69610238,9.34890341,-83.41540315,0,0,0,9.24326018,-1.76439414,-3.35367066,19.57903284,-1.62719833,-0.70338594,-0.01410937,-0.0399646,0.02665636,0.0,0.0,0.0,0.00553198,0.05688167,-0.02830386,0.0,0.0,0.0,0.02212605,0.07247126,0.03169437,-161.62457129,11.11599596,-104.05173572,31.62991395,0.0,0.0,0.0,0.0,177.07844603,12.31697923,97.22207192,25.71503586,0.0,0.0,0.0,0.0,13.4722239,-4.78009623,-8.08785738,-8.57825578,-4.93285146,-4.98473282,0.0,-24.87323019,3.04737406,0.0,16.23988201,-8.78938318,-3.7976911,-14.58739287,1.97322016,-4.98473282,0.0,-17.63264453,5.46577804,0.0
10.675,-4.71845419,9.20194887,-83.11454073,0,0,0,8.39938552,-1.80503241,-3.80859759,19.64049537,-1.39681237,-0.50785731,-0.01388132,-0.04018243,0.02644957,0.0,0.0,0.0,0.00494492,0.05375022,-0.02928842,0.0,0.0,0.0,0.02160705,0.06933593,0.0321742,-161.26591335,11.07500334,-104.99277506,33.00601361,0.0,0.0,0.0,0.0,176.37755239,12.22140905,97.48934563,27.06463159,0.0,0.0,0.0,0.0,14.65593471,-4.93085055,-7.49373668,-10.64491945,-5.74047886,-4.98473282,0.0,-22.04515285,3.63584501,0.0,17.67602805,-8.69095879,-2.25204254,-17.32138831,1.10525755,-4.98473282,0.0,-12.913583,6.50505486,0.0
10.68333333,-4.75016237,8.99219418,-82.97966804,0,0,0,7.45712004,-1.74387976,-4.19260255,19.73897071,-1.1920071,-0.32032279,-0.01350005,-0.04055887,0.0259203,0.0,0.0,0.0,0.00501363,0.05047264,-0.03070664,0.0,0.0,0.0,0.02108484,0.06580055,0.03182927,-160.95116652,10.98257448,-105.94206021,34.47024553,0.0,0.0,0.0,0.0,175.72779781,12.0548214,97.72731667,28.37866812,0.0,0.0,0.0,0.0,15.86972299,-5.05384923,-7.05046543,-12.99080011,-6.19728804,-4.98473282,0.0,-18.66974861,4.13204313,0.0,19.03279456,-8.63841891,-1.19297731,-20.17859335,0.60074552,-4.98473282,0.0,-8.05548526,7.21018624,0.0
10.69166667,-4.81344688,8.93245582,-82.74235141,0,0,0,6.59025828,-1.71506335,-4.53519461,19.91885369,-0.95067303,-0.06242164,-0.01323851,-0.04105081,0.02553647,0.0,0.0,0.0,0.00367605,0.04709789,-0.03186411,0.0,0.0,0.0,0.02089444,0.06226245,0.03270479,-160.4828015,11.0593639,-107.12961411,36.32623713,0.0,0.0,0.0,0.0,174.88124162,11.82742715,98.00349385,30.02279993,0.0,0.0,0.0,0.0,17.34230381,-5.199558,-6.78572827,-15.60613774,-6.64707674,-4.98473282,0.0,-15.14039027,4.86389316,0.0,20.69128479,-8.58663362,-0.23976263,-23.22909992,0.17237468,-4.98473282,0.0,-3.13847401,8.08910378,0.0
10.7,-4.85787218,8.82466796,-82.60972242,0,0,0,5.62009775,-1.64331777,-4.80914224,20.13732873,-0.73527506,0.17041398,-0.01301599,-0.04163734,0.02495918,0.0,0.0,0.0,0.00288833,0.04365829,-0.03306564,0.0,0.0,0.0,0.02042389,0.05851259,0.03292238,-160.07141017,11.06364242,-108.24582139,38.26192163,0.0,0.0,0.0,0.0,174.08709428,11.58282188,98.24904196,31.65223622,0.0,0.0,0.0,0.0,18.84924815,-5.36541409,-6.63798613,-18.43158236,-6.8602143,-4.98473282,0.0,-11.27996498,5.53373235,0.0,22.32969468,-8.55263035,0.44590683,-26.38551987,-0.07146814,-4.98473282,0.0,1.62234735,8.78487383,0.0
10.70833333,-4.91785284,8.82720037,-82.43172196,0,0,0,4.68216557,-1.5801804,-5.03969037,20.42659596,-0.50629767,0.42877442,-0.01289493,-0.04232288,0.02442148,0.0,0.0,0.0,0.00134158,0.04025315,-0.03424635,0.0,0.0,0.0,0.02018151,0.0547313,0.03377742,-159.56643139,11.15315601,-109.4664325,40.4961468,0.0,0.0,0.0,0.0,173.15804496,11.28640914,98.58037738,33.52086585,0.0,0.0,0.0,0.0,20.58193751,-5.58420955,-6.65146668,-21.50162607,-6.99062001,-4.98473282,0.0,-7.40108872,6.28718716,0.0,24.18780509,-8.5188635,1.01534462,-29.64731258,-0.22768476,-4.98473282,0.0,6.14841782,9.46169155,0.0
10.71666667,-5.00959992,9.00350929,-82.2105388,0,0,0,3.83401761,-1.51722843,-5.27613041,20.6819089,-0.28742441,0.7139106,-0.01354267,-0.04318777,0.02420823,0.0,0.0,0.0,-0.00080294,0.03684692,-0.03455507,0.0,0.0,0.0,0.01954395,0.05107371,0.03508812,-159.0967084,11.33970399,-110.74591649,42.92816176,0.0,0.0,0.0,0.0,172.18737463,11.01904309,99.01925581,35.50370591,0.0,0.0,0.0,0.0,22.58264861,-5.84230918,-6.67854467,-24.72012565,-7.14098948,-4.98473282,0.0,-3.60338445,7.17190232,0.0,26.36254846,-8.46353152,1.61846619,-33.05208141,-0.40180312,-4.98473282,0.0,10.2510917,10.16619573,0.0
10.725,-5.06860849,9.02560575,-82.17386431,0,0,0,2.84963749,-1.36336216,-5.43299605,21.24056249,-0.09600363,0.89744677,-0.01269076,-0.04403512,0.02315183,0.0,0.0,0.0,-0.00112596,0.03389196,-0.03578244,0.0,0.0,0.0,0.01899936,0.04735908,0.03497323,-158.66862227,11.35480533,-111.73336656,45.40817773,0.0,0.0,0.0,0.0,171.188004,10.80871648,99.40807481,37.57229246,0.0,0.0,0.0,0.0,24.44481427,-6.08500912,-6.81693672,-27.9489797,-7.10171379,-4.98473282,0.0,0.28026493,7.76514473,0.0,28.30221593,-8.50502851,1.88717524,-36.39522162,-0.34945023,-4.98473282,0.0,14.06993697,10.57039255,0.0
10.73333333,-5.13247714,9.41722779,-81.96901759,0,0,0,2.15132029,-1.26898007,-5.62062186,21.68068685,0.11496129,1.14399229,-0.01276988,-0.04485889,0.02220226,0.0,0.0,0.0,-0.00295678,0.03151547,-0.03698559,0.0,0.0,0.0,0.01908005,0.04410522,0.03550943,-158.12214433,11.64276123,-112.94254095,48.2463428,0.0,0.0,0.0,0.0,170.03728137,10.60494779,100.11397518,40.03364909,0.0,0.0,0.0,0.0,26.78336319,-6.47019424,-6.91993994,-31.30203411,-7.17943869,-4.98473282,0.0,3.65717953,8.56308954,0.0,30.81751889,-8.4068215,2.26212279,-39.87238354,-0.39050625,-4.98473282,0.0,17.3407548,11.00694622,0.0
10.74166667,-5.28010578,10.29816541,-81.75623885,0,0,0,2.02886977,-1.165771,-5.84523187,21.91476318,0.28720376,1.41073083,-0.01301726,-0.04553149,0.02155472,0.0,0.0,0.0,-0.00386827,0.02951349,-0.03724903,0.0,0.0,0.0,0.01835206,0.04116087,0.03624884,-157.72225375,12.05346454,-114.09527329,51.09972104,0.0,0.0,0.0,0.0,168.85646687,10.75113735,100.89676625,42.48076943,0.0,0.0,0.0,0.0,29.74860473,-6.82238181,-6.78838039,-34.77472788,-7.59735593,-4.98473282,0.0,6.72494613,9.58977706,0.0,33.96650842,-8.24398714,2.89347233,-43.48023643,-0.57406947,-4.98473282,0.0,19.96844626,11.55908658,0.0
10.75,-5.31334164,10.75886412,-81.66905365,0,0,0,1.33706256,-1.06684973,-5.86867999,22.66075083,0.45475681,1.54711179,-0.01254772,-0.04636959,0.02044176,0.0,0.0,0.0,-0.00478398,0.02776009,-0.0378619,0.0,0.0,0.0,0.01835272,0.03848127,0.03699815,-157.36728313,12.1622622,-114.90874967,53.85362221,0.0,0.0,0.0,0.0,167.60002017,10.6553819,101.67247934,45.04215247,0.0,0.0,0.0,0.0,32.1830222,-7.27362362,-6.9489893,-38.03207033,-7.64049839,-4.98473282,0.0,9.52073872,10.31525849,0.0,36.50366015,-8.23885822,2.87828546,-46.77410049,-0.48647157,-4.98473282,0.0,22.42702269,11.92379707,0.0
10.75833333,-5.37515005,11.54646512,-81.53394521,0,0,0,1.05403751,-1.01781381,-5.9287887,23.19015142,0.61666286,1.67590234,-0.01228322,-0.04702016,0.01961025,0.0,0.0,0.0,-0.00546559,0.02674774,-0.03766469,0.0,0.0,0.0,0.01768595,0.03616864,0.03796949,-157.06371466,12.52685764,-115.71726166,56.70532438,0.0,0.0,0.0,0.0,166.28789102,10.97529652,102.62871919,47.77411577,0.0,0.0,0.0,0.0,35.01061845,-7.72681549,-6.876798,-41.33761113,-7.79832562,-4.98473282,0.0,11.86829361,11.05196127,0.0,39.43454853,-8.14129985,3.0826687,-50.05912292,-0.45535148,-4.98473282,0.0,24.2448225,12.30733454,0.0
10.76666667,-5.4478155,12.5220804,-81.42690951,0,0,0,1.0047879,-0.95882356,-5.96095073,23.70558781,0.74975682,1.7623502,-0.01165581,-0.04773753,0.01851829,0.0,0.0,0.0,-0.00558012,0.02585389,-0.03778974,0.0,0.0,0.0,0.01773201,0.03465637,0.03862606,-156.86330246,12.87971699,-116.36984174,59.386424,0.0,0.0,0.0,0.0,164.99531804,11.39769451,103.60775709,50.54409534,0.0,0.0,0.0,0.0,38.02434515,-8.18734349,-6.75489859,-44.53038897,-7.93430577,-4.98473282,0.0,13.84098595,11.81813291,0.0,42.51675571,-8.07479878,3.19763563,-53.20069554,-0.40306713,-4.98473282,0.0,25.62721633,12.77043028,0.0
10.775,-5.41555087,13.13479393,-81.41391366,0,0,0,0.52607753,-0.863707,-5.88192871,24.47278578,0.88789655,1.79844535,-0.01055075,-0.04851364,0.01668135,0.0,0.0,0.0,-0.00496697,0.0255349,-0.03822238,0.0,0.0,0.0,0.01779678,0.03302974,0.03839124,-156.81319669,13.04189103,-116.94124702,61.93569512,0.0,0.0,0.0,0.0,163.72649953,11.7954024,104.57440278,53.31914549,0.0,0.0,0.0,0.0,40.54640919,-8.73336064,-6.81039462,-47.47576088,-7.92061913,-4.98473282,0.0,15.51645523,12.3514926,0.0,45.03491448,-8.04240883,3.14452,-56.0488797,-0.27292364,-4.98473282,0.0,26.84337471,13.19326243,0.0
10.78333333,-5.51936654,14.69449507,-81.28316855,0,0,0,1.17350299,-0.89432044,-5.86640387,24.53277635,0.97978563,1.76912262,-0.01108143,-0.04903478,0.01583069,0.0,0.0,0.0,-0.00435129,0.02540386,-0.03765676,0.0,0.0,0.0,0.01790106,0.03204072,0.03904743,-156.79820729,13.44562863,-117.36091157,64.32633584,0.0,0.0,0.0,0.0,162.52467941,12.58263166,105.62826635,56.06847865,0.0,0.0,0.0,0.0,44.1413724,-9.23592745,-6.56917716,-50.42135989,-8.12903922,-4.98473282,0.0,16.55708613,13.11618902,0.0,48.64946973,-7.97445398,3.16288633,-58.86000442,-0.35224583,-4.98473282,0.0,27.37722327,13.91751897,0.0
10.79166667,-5.41712294,15.03133995,-81.25099946,0,0,0,0.36574313,-0.83137195,-5.78342673,25.58857318,1.12744729,1.74562805,-0.00950294,-0.05001206,0.01420157,0.0,0.0,0.0,-0.00392191,0.02564837,-0.03742463,0.0,0.0,0.0,0.01767207,0.03121502,0.03979875,-156.97039514,13.5702316,-117.75085496,66.57808426,0.0,0.0,0.0,0.0,161.19476227,13.15059782,106.61849647,58.87070631,0.0,0.0,0.0,0.0,46.15795464,-9.79079979,-6.55113293,-52.90012195,-8.01159419,-4.98473282,0.0,17.66648713,13.48027986,0.0,50.65419562,-7.9341506,3.05238539,-61.22697648,-0.28516385,-4.98473282,0.0,28.20160575,14.3520933,0.0
10.8,-5.41389368,16.1404195,-81.05473963,0,0,0,0.50800747,-0.85090896,-5.79681808,25.93835859,1.22121466,1.57564957,-0.00938356,-0.05079285,0.0127614,0.0,0.0,0.0,-0.0036647,0.02623752,-0.0372188,0.0,0.0,0.0,0.01795546,0.03099838,0.0406333,-157.0849689,13.92720151,-117.94851016,68.71849842,0.0,0.0,0.0,0.0,159.89722966,14.06481848,107.71507272,61.81242568,0.0,0.0,0.0,0.0,49.0148054,-10.31685517,-6.28044164,-55.35958314,-8.08737357,-4.98473282,0.0,18.32736021,13.83996602,0.0,53.45605427,-7.81344798,2.9488805,-63.37109341,-0.45806694,-4.98473282,0.0,28.56476455,15.03729408,0.0
10.80833333,-5.3272586,16.46685806,-81.00959679,0,0,0,-0.22672183,-0.76002963,-5.68482486,26.77830885,1.36639249,1.49516895,-0.00791488,-0.05185972,0.01101953,0.0,0.0,0.0,-0.0024673,0.02664535,-0.03718336,0.0,0.0,0.0,0.01824364,0.03048252,0.04070761,-157.41324478,14.00485998,-118.19621718,70.50561603,0.0,0.0,0.0,0.0,158.83686356,14.79525706,108.60579632,64.35995098,0.0,0.0,0.0,0.0,50.88549989,-10.91039353,-6.3043058,-57.51628134,-7.76439433,-4.98473282,0.0,18.73306334,14.26344257,0.0,55.29175274,-7.85981403,2.74922032,-65.36218078,-0.34442721,-4.98473282,0.0,28.82376227,15.63059869,0.0
10.81666667,-5.33278809,18.18319835,-80.84269608,0,0,0,0.70050515,-0.86468845,-5.65710748,26.75079591,1.43009174,1.09128457,-0.00833884,-0.05272551,0.00936111,0.0,0.0,0.0,-0.00156445,0.02747394,-0.03713745,0.0,0.0,0.0,0.01898348,0.03058665,0.04163995,-157.59330444,14.35178915,-118.09335009,72.28766081,0.0,0.0,0.0,0.0,157.64726046,15.85788331,109.47745396,67.02154357,0.0,0.0,0.0,0.0,54.22605893,-11.40825468,-5.88430371,-59.54044597,-7.96178855,-4.98473282,0.0,19.11806997,14.41913885,0.0,58.48200776,-7.66461065,2.61315877,-67.04770775,-0.87774454,-4.98473282,0.0,29.07498177,16.68851779,0.0
10.825,-5.22260091,18.3590896,-80.77014557,0,0,0,-0.19324137,-0.75596735,-5.62263718,27.66988268,1.59003032,1.00517185,-0.00668327,-0.05408302,0.00760622,0.0,0.0,0.0,-0.00066538,0.02809407,-0.03711289,0.0,0.0,0.0,0.01885587,0.03038358,0.04153483,-158.03898484,14.41575335,-118.24552476,73.77068229,0.0,0.0,0.0,0.0,156.7137929,16.68329043,110.29755678,69.41717302,0.0,0.0,0.0,0.0,55.73105038,-11.92629484,-5.82497981,-61.26523263,-7.75931976,-4.98473282,0.0,19.25139178,14.6772974,0.0,59.88993824,-7.6402248,2.49624744,-68.55993725,-0.87954991,-4.98473282,0.0,29.24672921,17.22215226,0.0
10.83333333,-5.19152493,19.79835741,-80.5763562,0,0,0,0.44679886,-0.8339733,-5.59754324,27.72620302,1.68076139,0.43474415,-0.00692,-0.05523127,0.00555973,0.0,0.0,0.0,-3.56e-05,0.0289502,-0.03761897,0.0,0.0,0.0,0.01969604,0.03058472,0.04243787,-158.22966988,14.66132098,-118.00143778,75.24223281,0.0,0.0,0.0,0.0,155.63983818,17.67507921,110.95376649,71.83041532,0.0,0.0,0.0,0.0,58.53842655,-12.42192009,-5.44646087,-62.85662988,-7.8307821,-4.98473282,0.0,19.51524924,14.72855656,0.0,62.54007428,-7.44037317,2.30057991,-69.82863993,-1.51026717,-4.98473282,0.0,29.47880791,18.39464939,0.0
10.84166667,-5.10012103,19.98705988,-80.46613412,0,0,0,-0.37984703,-0.70935421,-5.61350994,28.53911151,1.84198088,0.30596229,-0.00545546,-0.05671649,0.00390169,0.0,0.0,0.0,0.00056234,0.02947777,-0.03775244,0.0,0.0,0.0,0.01960398,0.03043481,0.04245744,-158.67271927,14.73435594,-118.02542716,76.45514036,0.0,0.0,0.0,0.0,154.85164735,18.50523093,111.65464289,73.93235439,0.0,0.0,0.0,0.0,59.87383257,-12.86683671,-5.33203276,-64.23713533,-7.69896583,-4.98473282,0.0,19.55982373,14.89468589,0.0,63.74414766,-7.35812376,2.23337228,-70.96133113,-1.56903154,-4.98473282,0.0,29.66921327,18.87130987,0.0
10.85,-5.03153245,20.54412465,-80.2587536,0,0,0,-0.73514656,-0.64498306,-5.6575769,29.09297542,1.95774837,-0.12743466,-0.00449153,-0.05818912,0.00197344,0.0,0.0,0.0,0.00079472,0.03002632,-0.03846278,0.0,0.0,0.0,0.0196785,0.03084174,0.0431953,-158.91308949,14.87081382,-117.85463049,77.66030702,0.0,0.0,0.0,0.0,153.8992833,19.42159053,112.20685603,76.12367803,0.0,0.0,0.0,0.0,61.50599117,-13.32562371,-5.12844367,-65.46261938,-7.68027982,-4.98473282,0.0,19.75028181,14.96160891,0.0,65.26385099,-7.16278624,2.14902201,-71.94573507,-1.76928607,-4.98473282,0.0,29.90452291,19.40174206,0.0
10.85833333,-5.0587193,22.07981719,-80.05678989,0,0,0,0.11042877,-0.69464816,-5.63514779,29.02770177,2.17013043,-0.89057196,-0.0047088,-0.05954581,-0.00060913,0.0,0.0,0.0,0.00122246,0.03033777,-0.03942211,0.0,0.0,0.0,0.02125703,0.0304035,0.04353875,-159.00964329,15.11120396,-117.47383341,78.73916662,0.0,0.0,0.0,0.0,153.19597006,20.17919257,112.56650415,77.77668252,0.0,0.0,0.0,0.0,64.18288344,-13.68916865,-4.69951984,-66.59791864,-7.78748692,-4.98473282,0.0,19.9325029,14.96120857,0.0,67.73996786,-6.96708372,1.95311978,-72.7462667,-2.48827554,-4.98473282,0.0,30.12695925,20.53098688,0.0
10.86666667,-5.00775826,22.3457967,-79.88949387,0,0,0,-0.56053818,-0.53916666,-5.67768402,29.69477507,2.32426104,-1.10273111,-0.00349686,-0.06122156,-0.00225156,0.0,0.0,0.0,0.00088374,0.03045014,-0.04025375,0.0,0.0,0.0,0.0210797,0.03026238,0.04346497,-159.27710523,15.25811051,-117.36499238,79.67686578,0.0,0.0,0.0,0.0,152.58496017,20.91331055,113.03016384,79.42525555,0.0,0.0,0.0,0.0,65.36982749,-14.04446323,-4.5130462,-67.5882087,-7.74892107,-4.98473282,0.0,19.99535691,15.06114702,0.0,68.81099766,-6.79204701,1.93965564,-73.52824928,-2.60658226,-4.98473282,0.0,30.4142403,20.8978155,0.0
10.875,-5.00172579,22.97972441,-79.65593539,0,0,0,-0.75528456,-0.43728719,-5.76874362,30.15765311,2.49373418,-1.67860643,-0.00256403,-0.06282514,-0.00432056,0.0,0.0,0.0,0.00045991,0.03048469,-0.0415564,0.0,0.0,0.0,0.02127086,0.03038554,0.0441017,-159.30484161,15.47327071,-117.10116402,80.6648763,0.0,0.0,0.0,0.0,151.85649696,21.62715857,113.33528227,81.05798877,0.0,0.0,0.0,0.0,66.8867603,-14.39950184,-4.27767999,-68.47991325,-7.80801393,-4.98473282,0.0,20.20374083,15.12001747,0.0,70.22461121,-6.5372836,1.92473244,-74.20965522,-2.82316728,-4.98473282,0.0,30.67785624,21.27998515,0.0
10.88333333,-5.04533602,23.80545296,-79.41575909,0,0,0,-0.69604267,-0.33457786,-5.82817711,30.49467141,2.74796444,-2.31082038,-0.00188195,-0.06431474,-0.00664894,0.0,0.0,0.0,-0.00012466,0.03041992,-0.04282464,0.0,0.0,0.0,0.02175552,0.0301665,0.04431504,-159.27880127,15.75595141,-116.83863946,81.60076026,0.0,0.0,0.0,0.0,151.30150466,22.25287999,113.58623907,82.41340761,0.0,0.0,0.0,0.0,68.57561274,-14.69660482,-3.99034294,-69.28833751,-7.91455998,-4.98473282,0.0,20.35219116,15.20663392,0.0,71.80568045,-6.28711526,1.90114597,-74.82003465,-3.05535695,-4.98473282,0.0,30.93052145,21.64562417,0.0
10.89166667,-5.0516051,23.84456561,-79.33837242,0,0,0,-1.55410041,-0.16314638,-5.91698559,30.50511061,2.79819032,-2.39313724,-0.00282252,-0.06608316,-0.00690423,0.0,0.0,0.0,0.00057596,0.02908743,-0.04274447,0.0,0.0,0.0,0.02340123,0.02830822,0.04355197,-159.53518411,15.70731204,-116.76118577,82.00757811,0.0,0.0,0.0,0.0,151.32547973,22.14026623,113.7839969,82.83771455,0.0,0.0,0.0,0.0,69.32025945,-14.74136632,-3.75054715,-69.96536735,-8.06836085,-4.98473282,0.0,20.65597657,15.12589304,0.0,72.52069697,-6.21382427,1.94960989,-75.44668849,-3.10221962,-4.98473282,0.0,31.26191756,21.67116126,0.0
10.9,-5.21720709,25.65326455,-78.99784908,0,0,0,-0.27807248,-0.1923514,-5.99531777,30.8600206,3.33145821,-3.71225876,-0.00125036,-0.06746415,-0.01087985,0.0,0.0,0.0,-0.00105079,0.02932766,-0.04505469,0.0,0.0,0.0,0.02297646,0.02922275,0.04489452,-158.99095352,16.43886774,-116.34538149,83.28383051,0.0,0.0,0.0,0.0,150.43312334,23.1577021,113.79992295,84.52117311,0.0,0.0,0.0,0.0,71.99683223,-15.01288454,-3.26662779,-70.64029098,-8.38102803,-4.98473282,0.0,20.88847622,15.36040848,0.0,75.06347988,-5.74384888,2.03856017,-75.92674518,-3.42762095,-4.98473282,0.0,31.3478574,22.00712108,0.0
10.90833333,-5.23084834,25.85972586,-78.91333872,0,0,0,-1.01065196,0.03000654,-6.01518512,31.00999821,3.44136108,-3.82837833,-0.00251729,-0.06915505,-0.01190067,0.0,0.0,0.0,-0.00156165,0.02825587,-0.04606308,0.0,0.0,0.0,0.02337745,0.02786349,0.04479647,-159.08432886,16.48213522,-116.47220884,83.79229886,0.0,0.0,0.0,0.0,150.2789252,23.14162474,114.20790281,85.06113284,0.0,0.0,0.0,0.0,72.9001474,-15.12993499,-3.03456276,-71.25335119,-8.44331402,-4.98473282,0.0,20.89836611,15.4325624,0.0,75.88284859,-5.59898961,2.09619817,-76.43586574,-3.38895712,-4.98473282,0.0,31.69224426,22.08370929,0.0
10.91666667,-5.43425449,27.33987227,-78.64645599,0,0,0,0.01370744,0.01366817,-6.11871959,31.29456812,3.98171498,-4.87623433,-0.00061708,-0.07017339,-0.01496539,0.0,0.0,0.0,-0.00251329,0.02807188,-0.04735304,0.0,0.0,0.0,0.02362621,0.02829313,0.04531023,-158.57028102,17.32652685,-116.1789974,84.83696885,0.0,0.0,0.0,0.0,149.74650838,23.83597201,113.98622343,86.1960195,0.0,0.0,0.0,0.0,75.18280089,-15.2616868,-2.64077528,-71.88836597,-8.87364462,-4.98473282,0.0,21.09138116,15.7936935,0.0,78.07502582,-5.28120393,2.16923047,-76.95125969,-3.53234199,-4.98473282,0.0,31.76123886,22.05412539,0.0
10.925,-5.45537959,27.37527054,-78.60917788,0,0,0,-0.7940624,0.18725275,-6.140306,31.34974448,4.019732,-4.93448437,-0.00161858,-0.07162599,-0.01502256,0.0,0.0,0.0,-0.00197245,0.026626,-0.04742003,0.0,0.0,0.0,0.02419242,0.02712322,0.04505793,-158.62479143,17.33681419,-116.29910992,85.13131279,0.0,0.0,0.0,0.0,149.77052268,23.74790911,114.18979184,86.54103327,0.0,0.0,0.0,0.0,75.84711301,-15.29029698,-2.47381394,-72.46377026,-9.00192965,-4.98473282,0.0,21.23458644,15.76474054,0.0,78.70734905,-5.18056103,2.24230508,-77.48335352,-3.59877376,-4.98473282,0.0,32.02990272,22.00340266,0.0
