NO_OF_FRAMES	1669
NO_OF_CAMERAS	1
FREQUENCY	120
TIME_STAMP	Place Holder
REFERENCE	GLOBAL
SCALE	1.000
SOLVER	OpenSim IK
Frame	Time	pelvis	X	Y	Z	QX	QY	QZ	QW	head_neck	X	Y	Z	QX	QY	QZ	QW	torso	X	Y	Z	QX	QY	QZ	QW	sternumR	X	Y	Z	QX	QY	QZ	QW	sternumL	X	Y	Z	QX	QY	QZ	QW	clavicle_R	X	Y	Z	QX	QY	QZ	QW	scapula_R	X	Y	Z	QX	QY	QZ	QW	humerus_R	X	Y	Z	QX	QY	QZ	QW	ulna_R	X	Y	Z	QX	QY	QZ	QW	radius_R	X	Y	Z	QX	QY	QZ	QW	hand_R	X	Y	Z	QX	QY	QZ	QW	clavicle_L	X	Y	Z	QX	QY	QZ	QW	scapula_L	X	Y	Z	QX	QY	QZ	QW	humerus_L	X	Y	Z	QX	QY	QZ	QW	ulna_L	X	Y	Z	QX	QY	QZ	QW	radius_L	X	Y	Z	QX	QY	QZ	QW	hand_L	X	Y	Z	QX	QY	QZ	QW	femur_r	X	Y	Z	QX	QY	QZ	QW	tibia_r	X	Y	Z	QX	QY	QZ	QW	talus_r	X	Y	Z	QX	QY	QZ	QW	calcn_r	X	Y	Z	QX	QY	QZ	QW	toes_r	X	Y	Z	QX	QY	QZ	QW	femur_l	X	Y	Z	QX	QY	QZ	QW	tibia_l	X	Y	Z	QX	QY	QZ	QW	talus_l	X	Y	Z	QX	QY	QZ	QW	calcn_l	X	Y	Z	QX	QY	QZ	QW	toes_l	X	Y	Z	QX	QY	QZ	QW
1528	12.72500		1029.971	-5743.367	1067.625	0.023214	-0.060629	0.993919	-0.088941		1024.573	-5601.653	1542.649	0.016232	0.179691	0.981341	-0.066465		1014.593	-5648.751	1120.697	0.040326	0.014360	0.997691	-0.052728		1041.070	-5726.718	1580.589	0.040326	0.014360	0.997691	-0.052728		1078.002	-5718.414	1552.605	0.040326	0.014360	0.997691	-0.052728		1041.070	-5726.718	1580.589	0.038107	0.019500	0.996038	0.077948		896.427	-5686.986	1612.585	0.040914	0.012587	0.994441	-0.096199		881.705	-5679.897	1576.508	0.491619	0.833235	0.247283	-0.053676		848.090	-5824.069	1831.051	0.440727	0.856379	-0.081120	-0.256505		844.610	-5808.710	1848.316	0.440727	0.856379	-0.081120	-0.256505		970.660	-5798.998	2060.586	0.440727	0.856379	-0.081120	-0.256505		1078.002	-5718.414	1552.605	0.041855	0.008973	0.982273	-0.182502		1214.573	-5649.160	1561.342	0.039661	0.016105	0.999041	-0.009158		1201.463	-5640.145	1525.074	0.665729	-0.611780	-0.417594	0.090253		1389.436	-5766.106	1707.970	-0.618387	0.723232	-0.034223	0.305551		1384.440	-5751.353	1725.273	-0.618387	0.723232	-0.034223	0.305551		1251.550	-5804.218	1925.594	-0.618387	0.723232	-0.034223	0.305551		918.049	-5682.075	1003.989	0.047629	0.016256	0.998069	-0.036409		876.625	-5693.950	567.962	0.096615	-0.048544	0.993578	0.033329		784.697	-5643.832	92.325	0.095441	-0.056486	0.993292	0.032738		772.838	-5590.079	58.105	0.067863	-0.061558	0.995689	0.014438		764.537	-5774.489	33.753	0.067863	-0.061558	0.995689	0.014438		1108.321	-5647.312	997.145	-0.070096	0.022987	0.978224	-0.194002		1170.850	-5651.695	564.058	-0.094094	-0.060790	0.986183	-0.122037		1254.639	-5581.590	85.667	-0.107128	-0.006004	0.986215	-0.125968		1258.746	-5530.784	45.629	-0.013481	-0.015884	0.998129	-0.057485		1280.760	-5710.544	38.169	-0.013481	-0.015884	0.998129	-0.057485
1529	12.73333		1029.387	-5742.756	1067.349	0.023545	-0.060174	0.993845	-0.089984		1024.429	-5601.396	1542.300	0.015579	0.176190	0.982116	-0.064513		1013.830	-5648.125	1120.342	0.040004	0.013938	0.997688	-0.053142		1039.698	-5726.863	1578.548	0.040004	0.013938	0.997688	-0.053142		1078.043	-5718.156	1550.257	0.040004	0.013938	0.997688	-0.053142		1039.698	-5726.863	1578.548	0.037842	0.019040	0.996089	0.077537		895.004	-5687.276	1610.495	0.040574	0.012180	0.994420	-0.096612		880.298	-5680.167	1574.416	0.488297	0.831729	0.259235	-0.050888		842.365	-5829.011	1825.641	0.433191	0.857083	-0.089578	-0.264063		838.996	-5813.643	1842.920	0.433191	0.857083	-0.089578	-0.264063		969.345	-5800.986	2052.421	0.433191	0.857083	-0.089578	-0.264063		1078.043	-5718.156	1550.257	0.041481	0.008597	0.982216	-0.182912		1214.553	-5648.800	1559.137	0.039358	0.015670	0.999056	-0.009572		1201.457	-5639.763	1522.869	0.666007	-0.600748	-0.431470	0.096795		1396.751	-5765.417	1698.147	-0.615505	0.721320	-0.035500	0.315580		1391.481	-5750.865	1715.539	-0.615505	0.721320	-0.035500	0.315580		1255.019	-5805.897	1912.852	-0.615505	0.721320	-0.035500	0.315580		917.305	-5681.762	1003.708	0.047055	0.016575	0.998032	-0.037993		876.406	-5693.974	567.638	0.096163	-0.048706	0.993682	0.031255		784.813	-5643.904	91.931	0.095027	-0.056493	0.993397	0.030673		772.772	-5590.187	57.719	0.069407	-0.061253	0.995612	0.013664		764.726	-5774.622	33.474	0.069407	-0.061253	0.995612	0.013664		1107.499	-5646.597	996.746	-0.070641	0.024291	0.978490	-0.192296		1170.730	-5652.153	563.752	-0.094396	-0.061518	0.986059	-0.122446		1254.687	-5581.277	85.504	-0.107662	-0.005869	0.986100	-0.126413		1258.794	-5530.477	45.460	-0.012746	-0.015878	0.998167	-0.056989		1280.623	-5710.259	37.982	-0.012746	-0.015878	0.998167	-0.056989
1530	12.74167		1028.634	-5741.817	1067.021	0.023882	-0.059743	0.993743	-0.091299		1023.854	-5600.589	1542.071	0.015951	0.171315	0.983042	-0.063451		1012.845	-5647.184	1119.941	0.040398	0.012385	0.997662	-0.053715		1037.697	-5726.837	1576.018	0.040398	0.012385	0.997662	-0.053715		1078.370	-5718.285	1547.610	0.040398	0.012385	0.997662	-0.053715		1037.697	-5726.837	1576.018	0.038436	0.017552	0.996138	0.076966		892.995	-5687.496	1608.228	0.040900	0.010611	0.994369	-0.097183		878.246	-5680.290	1572.185	0.484787	0.830105	0.271078	-0.049237		836.662	-5834.033	1819.857	0.425086	0.857781	-0.097603	-0.272005		833.402	-5818.679	1837.170	0.425086	0.857781	-0.097603	-0.272005		968.011	-5803.215	2043.768	0.425086	0.857781	-0.097603	-0.272005		1078.370	-5718.285	1547.610	0.041669	0.007006	0.982116	-0.183476		1214.819	-5648.819	1556.573	0.039820	0.014135	0.999055	-0.010144		1201.678	-5639.683	1520.346	0.666106	-0.589509	-0.445021	0.103624		1404.132	-5764.582	1687.868	-0.612489	0.719455	-0.036924	0.325391		1398.593	-5750.224	1705.337	-0.612489	0.719455	-0.036924	0.325391		1258.617	-5807.253	1899.598	-0.612489	0.719455	-0.036924	0.325391		916.360	-5681.179	1003.378	0.046373	0.017386	0.997979	-0.039806		876.101	-5694.183	567.263	0.095662	-0.049305	0.993783	0.028521		784.871	-5643.799	91.519	0.094698	-0.056039	0.993533	0.028015		772.576	-5590.161	57.272	0.070965	-0.060509	0.995567	0.012236		765.037	-5774.651	33.278	0.070965	-0.060509	0.995567	0.012236		1106.455	-5645.508	996.302	-0.071408	0.026263	0.978702	-0.190666		1170.692	-5652.790	563.450	-0.094721	-0.062464	0.985920	-0.122829		1254.815	-5580.932	85.377	-0.108420	-0.005111	0.985961	-0.126884		1258.951	-5530.185	45.269	-0.011886	-0.015309	0.998233	-0.056176		1280.476	-5710.010	37.974	-0.011886	-0.015309	0.998233	-0.056176
1531	12.75000		1028.100	-5740.986	1066.693	0.024322	-0.059482	0.993641	-0.092457		1023.512	-5600.291	1541.762	0.016003	0.167441	0.983780	-0.062326		1012.122	-5646.362	1119.574	0.040196	0.011515	0.997665	-0.054005		1035.741	-5727.051	1573.766	0.040196	0.011515	0.997665	-0.054005		1078.698	-5718.146	1544.976	0.040196	0.011515	0.997665	-0.054005		1035.741	-5727.051	1573.766	0.038349	0.016663	0.996179	0.076679		891.009	-5687.841	1606.002	0.040660	0.009751	0.994359	-0.097472		876.268	-5680.578	1569.968	0.481452	0.828007	0.283472	-0.047462		830.819	-5839.373	1813.743	0.416821	0.858247	-0.105868	-0.280115		827.677	-5824.028	1831.086	0.416821	0.858247	-0.105868	-0.280115		966.563	-5805.619	2034.588	0.416821	0.858247	-0.105868	-0.280115		1078.698	-5718.146	1544.976	0.041355	0.006170	0.982081	-0.183764		1215.109	-5648.627	1554.104	0.039656	0.013258	0.999071	-0.010434		1201.975	-5639.432	1517.890	0.666097	-0.577285	-0.459240	0.110252		1411.608	-5763.443	1677.032	-0.609000	0.717668	-0.037514	0.335654		1405.807	-5749.314	1694.603	-0.609000	0.717668	-0.037514	0.335654		1262.430	-5808.666	1885.661	-0.609000	0.717668	-0.037514	0.335654		915.638	-5680.649	1003.096	0.045867	0.017793	0.997941	-0.041162		875.849	-5694.058	566.947	0.095244	-0.049444	0.993879	0.026232		784.908	-5643.758	91.139	0.094343	-0.055837	0.993639	0.025748		772.404	-5590.176	56.879	0.072442	-0.060008	0.995503	0.011174		765.233	-5774.702	33.054	0.072442	-0.060008	0.995503	0.011174		1105.642	-5644.528	995.870	-0.071880	0.027690	0.979059	-0.188443		1170.527	-5653.142	563.116	-0.095080	-0.062976	0.985786	-0.123367		1254.889	-5580.703	85.173	-0.109115	-0.004350	0.985811	-0.127481		1259.037	-5530.010	44.998	-0.011044	-0.014712	0.998287	-0.055544		1280.324	-5709.871	37.897	-0.011044	-0.014712	0.998287	-0.055544
1532	12.75833		1027.460	-5740.018	1066.358	0.024728	-0.059127	0.993533	-0.093724		1022.991	-5599.722	1541.477	0.016715	0.162983	0.984557	-0.061690		1011.268	-5645.399	1119.182	0.040358	0.010097	0.997653	-0.054378		1033.484	-5727.175	1571.216	0.040358	0.010097	0.997653	-0.054378		1078.953	-5718.045	1542.363	0.040358	0.010097	0.997653	-0.054378		1033.484	-5727.175	1571.216	0.038694	0.015278	0.996216	0.076307		888.743	-5688.148	1603.634	0.040760	0.008327	0.994332	-0.097845		873.979	-5680.792	1567.628	0.478093	0.825612	0.296051	-0.046313		824.966	-5844.826	1807.207	0.408121	0.858620	-0.113928	-0.288496		821.943	-5829.504	1824.591	0.408121	0.858620	-0.113928	-0.288496		965.062	-5808.176	2024.849	0.408121	0.858620	-0.113928	-0.288496		1078.953	-5718.045	1542.363	0.041330	0.004743	0.982021	-0.184133		1215.324	-5648.466	1551.623	0.039879	0.011848	0.999076	-0.010807		1202.166	-5639.177	1515.441	0.665689	-0.564220	-0.474127	0.117120		1419.060	-5762.014	1665.504	-0.605086	0.716150	-0.037358	0.345839		1413.023	-5748.135	1683.194	-0.605086	0.716150	-0.037358	0.345839		1266.487	-5809.935	1871.052	-0.605086	0.716150	-0.037358	0.345839		914.804	-5680.019	1002.785	0.045306	0.018444	0.997900	-0.042455		875.543	-5694.051	566.602	0.094793	-0.049810	0.993963	0.023873		784.926	-5643.622	90.746	0.094004	-0.055504	0.993747	0.023441		772.207	-5590.107	56.461	0.073681	-0.059418	0.995461	0.009901		765.492	-5774.675	32.829	0.073681	-0.059418	0.995461	0.009901		1104.709	-5643.409	995.421	-0.072506	0.029490	0.979412	-0.186078		1170.433	-5653.674	562.801	-0.095483	-0.063721	0.985638	-0.123853		1255.050	-5580.429	85.026	-0.109914	-0.003578	0.985654	-0.128035		1259.222	-5529.790	44.785	-0.010236	-0.014123	0.998344	-0.054814		1280.237	-5709.692	37.876	-0.010236	-0.014123	0.998344	-0.054814
1533	12.76667		1027.317	-5738.955	1065.526	0.028137	-0.061553	0.992912	-0.097703		1021.775	-5598.732	1541.409	0.017999	0.156886	0.985288	-0.065347		1010.701	-5644.708	1118.882	0.040366	0.009277	0.997731	-0.053074		1032.573	-5727.742	1569.424	0.040366	0.009277	0.997731	-0.053074		1079.313	-5717.394	1538.962	0.040366	0.009277	0.997731	-0.053074		1032.573	-5727.742	1569.424	0.038810	0.014467	0.996123	0.077610		887.939	-5688.377	1601.912	0.040732	0.007508	0.994466	-0.096546		873.193	-5680.927	1565.918	0.475648	0.821520	0.311510	-0.042727		818.447	-5850.647	1800.237	0.399805	0.858270	-0.123174	-0.297248		815.587	-5835.306	1817.633	0.399805	0.858270	-0.123174	-0.297248		963.204	-5810.661	2014.211	0.399805	0.858270	-0.123174	-0.297248		1079.313	-5717.394	1538.962	0.041232	0.003929	0.982268	-0.182851		1215.870	-5648.194	1548.317	0.039923	0.011029	0.999097	-0.009502		1202.735	-5638.815	1512.151	0.666189	-0.550506	-0.487930	0.122720		1426.180	-5760.147	1653.579	-0.601638	0.714076	-0.035668	0.356168		1419.893	-5746.569	1671.415	-0.601638	0.714076	-0.035668	0.356168		1270.637	-5811.492	1856.051	-0.601638	0.714076	-0.035668	0.356168		913.736	-5679.615	1002.987	0.044607	0.018195	0.997958	-0.041951		875.071	-5693.365	566.747	0.093842	-0.049290	0.994141	0.021154		785.215	-5643.702	90.665	0.092801	-0.056956	0.993842	0.020564		772.308	-5590.140	56.525	0.076279	-0.060170	0.995223	0.009582		765.623	-5774.676	32.628	0.076279	-0.060170	0.995223	0.009582		1103.278	-5641.393	994.500	-0.073249	0.032050	0.980787	-0.177942		1170.005	-5654.354	562.068	-0.096801	-0.064371	0.985146	-0.126388		1255.611	-5580.110	84.623	-0.112087	-0.001330	0.985070	-0.130663		1259.742	-5529.631	44.179	-0.006739	-0.012397	0.998498	-0.052946		1280.049	-5709.633	37.811	-0.006739	-0.012397	0.998498	-0.052946
1534	12.77500		1026.842	-5737.872	1065.438	0.027659	-0.059537	0.992991	-0.098277		1021.668	-5599.282	1541.064	0.019167	0.155030	0.985787	-0.061824		1010.039	-5643.438	1118.403	0.039836	0.007581	0.997696	-0.054385		1028.860	-5727.616	1566.044	0.039836	0.007581	0.997696	-0.054385		1079.532	-5717.535	1536.872	0.039836	0.007581	0.997696	-0.054385		1028.860	-5727.616	1566.044	0.038505	0.012716	0.996260	0.076306		884.101	-5688.727	1598.547	0.040128	0.005836	0.994374	-0.097854		869.366	-5681.185	1562.568	0.472217	0.819192	0.322452	-0.044273		812.938	-5856.019	1792.691	0.390509	0.858674	-0.129549	-0.305612		810.177	-5840.753	1810.167	0.390509	0.858674	-0.129549	-0.305612		961.522	-5813.682	2003.566	0.390509	0.858674	-0.129549	-0.305612		1079.532	-5717.535	1536.872	0.040484	0.002317	0.982062	-0.184146		1215.908	-5648.029	1546.589	0.039467	0.009311	0.999119	-0.010813		1202.781	-5638.554	1510.445	0.663920	-0.535658	-0.505374	0.129918		1433.673	-5758.534	1640.617	-0.595374	0.714046	-0.034588	0.366703		1427.230	-5745.244	1658.614	-0.595374	0.714046	-0.034588	0.366703		1274.885	-5812.469	1839.872	-0.595374	0.714046	-0.034588	0.366703		913.280	-5678.910	1002.507	0.044351	0.019112	0.997923	-0.042629		874.881	-5693.513	566.262	0.093697	-0.049956	0.994153	0.019613		785.104	-5643.349	90.219	0.092940	-0.055592	0.993934	0.019179		772.029	-5589.910	55.949	0.076858	-0.058748	0.995274	0.008455		765.786	-5774.525	32.548	0.076858	-0.058748	0.995274	0.008455		1102.788	-5640.498	994.141	-0.073450	0.033463	0.981161	-0.175526		1169.900	-5654.853	561.787	-0.096894	-0.065096	0.985091	-0.126375		1255.502	-5579.902	84.452	-0.112548	-0.000541	0.985008	-0.130733		1259.679	-5529.481	43.939	-0.007009	-0.011670	0.998515	-0.052758		1279.919	-5709.500	37.839	-0.007009	-0.011670	0.998515	-0.052758
1535	12.78333		1026.341	-5736.900	1065.282	0.027693	-0.058516	0.992970	-0.099089		1021.502	-5599.139	1540.850	0.019763	0.151125	0.986423	-0.061165		1009.367	-5642.390	1118.056	0.039693	0.006277	0.997716	-0.054287		1026.592	-5727.742	1563.305	0.039693	0.006277	0.997716	-0.054287		1079.540	-5717.380	1534.722	0.039693	0.006277	0.997716	-0.054287		1026.592	-5727.742	1563.305	0.038534	0.011404	0.996267	0.076406		881.840	-5688.895	1595.889	0.039929	0.004539	0.994399	-0.097757		867.113	-5681.255	1559.927	0.469753	0.814994	0.336510	-0.043343		806.726	-5861.690	1784.658	0.381505	0.858330	-0.137136	-0.314510		804.114	-5846.459	1802.189	0.381505	0.858330	-0.137136	-0.314510		959.510	-5816.573	1991.926	0.381505	0.858330	-0.137136	-0.314510		1079.540	-5717.380	1534.722	0.040173	0.001042	0.982095	-0.184051		1215.936	-5647.941	1544.641	0.039382	0.008002	0.999135	-0.010714		1202.816	-5638.368	1508.520	0.662531	-0.518921	-0.522595	0.136635		1440.907	-5756.187	1627.188	-0.589541	0.713288	-0.031697	0.377699		1434.285	-5743.255	1645.380	-0.589541	0.713288	-0.031697	0.377699		1279.254	-5813.632	1823.130	-0.589541	0.713288	-0.031697	0.377699		912.695	-5678.254	1002.209	0.044009	0.019405	0.997923	-0.042851		874.608	-5693.111	565.944	0.093358	-0.049771	0.994201	0.019251		785.133	-5643.162	89.821	0.092661	-0.054980	0.994000	0.018848		772.038	-5589.774	55.481	0.076764	-0.058103	0.995321	0.008233		765.899	-5774.421	32.311	0.076764	-0.058103	0.995321	0.008233		1102.140	-5639.540	993.809	-0.073663	0.034547	0.981576	-0.172885		1169.580	-5655.002	561.529	-0.097241	-0.065240	0.985061	-0.126262		1255.504	-5579.882	84.279	-0.112970	-0.000339	0.984975	-0.130618		1259.730	-5529.473	43.756	-0.007183	-0.011543	0.998532	-0.052434		1279.854	-5709.507	37.705	-0.007183	-0.011543	0.998532	-0.052434
1536	12.79167		1025.889	-5735.802	1065.025	0.027854	-0.057724	0.992897	-0.100241		1021.098	-5599.117	1540.655	0.021085	0.147281	0.986964	-0.061359		1008.693	-5641.251	1117.655	0.039648	0.004830	0.997730	-0.054224		1024.453	-5727.750	1560.530	0.039648	0.004830	0.997730	-0.054224		1079.718	-5716.988	1532.527	0.039648	0.004830	0.997730	-0.054224		1024.453	-5727.750	1560.530	0.038678	0.009964	0.996272	0.076470		879.712	-5688.962	1593.235	0.039821	0.003096	0.994415	-0.097695		864.985	-5681.215	1557.296	0.467581	0.810086	0.351183	-0.042408		800.427	-5867.349	1776.144	0.372378	0.857800	-0.144402	-0.323514		797.970	-5852.162	1793.734	0.372378	0.857800	-0.144402	-0.323514		957.302	-5819.542	1979.720	0.372378	0.857800	-0.144402	-0.323514		1079.718	-5716.988	1532.527	0.039939	-0.000386	0.982116	-0.183990		1216.131	-5647.611	1542.638	0.039399	0.006555	0.999145	-0.010650		1203.012	-5637.930	1506.545	0.660538	-0.501348	-0.540417	0.142439		1447.833	-5753.560	1613.049	-0.582614	0.713248	-0.027529	0.388690		1441.081	-5741.030	1631.473	-0.582614	0.713248	-0.027529	0.388690		1283.641	-5814.720	1805.729	-0.582614	0.713248	-0.027529	0.388690		912.103	-5677.521	1001.867	0.043668	0.019790	0.997919	-0.043119		874.332	-5692.719	565.585	0.093052	-0.049671	0.994237	0.019157		785.143	-5642.880	89.397	0.092510	-0.053726	0.994083	0.018841		772.045	-5589.581	54.919	0.076552	-0.056863	0.995409	0.008156		765.975	-5774.286	32.203	0.076552	-0.056863	0.995409	0.008156		1101.456	-5638.373	993.401	-0.073925	0.035951	0.982018	-0.169950		1169.306	-5655.244	561.218	-0.097559	-0.065563	0.985091	-0.125615		1255.542	-5579.832	84.070	-0.113478	0.000315	0.984997	-0.130010		1259.884	-5529.470	43.501	-0.007649	-0.011009	0.998573	-0.051698		1279.745	-5709.540	37.650	-0.007649	-0.011009	0.998573	-0.051698
1537	12.80000		1025.560	-5734.705	1064.724	0.028156	-0.057170	0.992778	-0.101642		1020.664	-5599.264	1540.492	0.022569	0.143555	0.987441	-0.061984		1008.110	-5640.148	1117.258	0.039418	0.003420	0.997744	-0.054242		1022.446	-5727.599	1557.676	0.039418	0.003420	0.997744	-0.054242		1079.877	-5716.713	1530.501	0.039418	0.003420	0.997744	-0.054242		1022.446	-5727.599	1557.676	0.038634	0.008535	0.996288	0.076454		877.699	-5688.893	1590.448	0.039530	0.001697	0.994428	-0.097713		862.983	-5681.043	1554.526	0.465878	0.804266	0.366613	-0.041328		793.887	-5872.944	1766.910	0.363180	0.856963	-0.151514	-0.332802		791.601	-5857.806	1784.565	0.363180	0.856963	-0.151514	-0.332802		954.849	-5822.509	1966.625	0.363180	0.856963	-0.151514	-0.332802		1079.877	-5716.713	1530.501	0.039527	-0.001755	0.982128	-0.184010		1216.292	-5647.375	1540.851	0.039231	0.005136	0.999160	-0.010667		1203.184	-5637.591	1504.782	0.658379	-0.482132	-0.558774	0.147844		1454.481	-5750.452	1598.395	-0.574990	0.713385	-0.022053	0.399978		1447.619	-5738.379	1617.081	-0.574990	0.713385	-0.022053	0.399978		1287.983	-5815.732	1787.714	-0.574990	0.713385	-0.022053	0.399978		911.586	-5676.819	1001.540	0.043392	0.019974	0.997919	-0.043306		874.065	-5692.173	565.243	0.092804	-0.049417	0.994265	0.019577		785.130	-5642.545	88.985	0.092385	-0.052545	0.994148	0.019333		772.079	-5589.321	54.375	0.075952	-0.055768	0.995516	0.008301		766.000	-5774.075	32.062	0.075952	-0.055768	0.995516	0.008301		1100.823	-5637.136	992.970	-0.074013	0.037238	0.982527	-0.166661		1168.902	-5655.361	560.860	-0.097839	-0.065647	0.985149	-0.124897		1255.449	-5579.898	83.777	-0.113890	0.000995	0.985040	-0.129322		1259.908	-5529.586	43.158	-0.008614	-0.010388	0.998591	-0.051316		1279.637	-5709.678	37.552	-0.008614	-0.010388	0.998591	-0.051316
1538	12.80833		1025.420	-5733.570	1064.194	0.029939	-0.058006	0.992345	-0.104833		1019.250	-5598.780	1540.558	0.025396	0.137723	0.987898	-0.066666		1007.527	-5639.209	1116.932	0.039550	0.002478	0.997706	-0.054889		1022.119	-5726.897	1555.699	0.039550	0.002478	0.997706	-0.054889		1080.075	-5716.968	1527.608	0.039550	0.002478	0.997706	-0.054889		1022.119	-5726.897	1555.699	0.038888	0.007620	0.996335	0.075807		877.336	-5688.431	1588.598	0.039621	0.000751	0.994362	-0.098358		862.598	-5680.530	1552.698	0.466302	0.795580	0.384926	-0.038041		786.582	-5878.333	1757.156	0.355236	0.854946	-0.158562	-0.343123		784.558	-5863.225	1774.869	0.355236	0.854946	-0.158562	-0.343123		952.084	-5825.677	1952.539	0.355236	0.854946	-0.158562	-0.343123		1080.075	-5716.968	1527.608	0.039535	-0.002705	0.982006	-0.184647		1216.409	-5647.483	1538.040	0.039404	0.004201	0.999150	-0.011316		1203.276	-5637.646	1501.994	0.657369	-0.461651	-0.575608	0.153035		1460.553	-5746.484	1583.320	-0.568688	0.712483	-0.014665	0.410789		1453.560	-5734.927	1602.282	-0.568688	0.712483	-0.014665	0.410789		1292.461	-5816.753	1769.418	-0.568688	0.712483	-0.014665	0.410789		910.856	-5676.340	1001.484	0.042881	0.019736	0.998037	-0.041160		873.745	-5691.353	565.148	0.092128	-0.048219	0.994280	0.024381		785.666	-5642.466	88.655	0.091617	-0.051909	0.994149	0.024090		773.152	-5589.196	53.916	0.073136	-0.055436	0.995712	0.011674		765.901	-5773.932	31.798	0.073136	-0.055436	0.995712	0.011674		1099.798	-5635.399	992.337	-0.074262	0.039164	0.983517	-0.160145		1168.278	-5655.750	560.358	-0.098531	-0.066042	0.985302	-0.122925		1255.589	-5580.001	83.459	-0.114494	0.000807	0.985231	-0.127318		1260.291	-5529.668	42.895	-0.010377	-0.010706	0.998627	-0.050212		1279.637	-5709.799	37.206	-0.010377	-0.010706	0.998627	-0.050212
1539	12.81667		1025.499	-5732.174	1063.810	0.031256	-0.057618	0.991972	-0.108140		1018.816	-5599.010	1540.434	0.027627	0.133715	0.988340	-0.067394		1007.077	-5637.895	1116.511	0.039155	0.000766	0.997705	-0.055240		1020.929	-5726.939	1553.050	0.039155	0.000766	0.997705	-0.055240		1080.521	-5716.167	1525.636	0.039155	0.000766	0.997705	-0.055240		1020.929	-5726.939	1553.050	0.038720	0.005870	0.996380	0.075459		876.105	-5688.670	1585.996	0.039151	-0.000943	0.994345	-0.098709		861.383	-5680.652	1550.114	0.466039	0.787566	0.401612	-0.035426		779.418	-5883.719	1746.972	0.346656	0.853158	-0.166010	-0.352692		777.615	-5868.630	1764.726	0.346656	0.853158	-0.166010	-0.352692		949.031	-5828.351	1938.032	0.346656	0.853158	-0.166010	-0.352692		1080.521	-5716.167	1525.636	0.038920	-0.004352	0.981959	-0.184995		1216.809	-5646.641	1536.392	0.039084	0.002473	0.999165	-0.011667		1203.692	-5636.686	1500.373	0.654153	-0.439800	-0.595229	0.156084		1466.359	-5742.315	1567.449	-0.558735	0.713967	-0.005447	0.421943		1459.371	-5731.354	1586.763	-0.558735	0.713967	-0.005447	0.421943		1296.860	-5817.520	1750.313	-0.558735	0.713967	-0.005447	0.421943		910.411	-5675.777	1001.303	0.042814	0.019529	0.998052	-0.040968		873.349	-5690.585	564.960	0.092063	-0.047753	0.994264	0.026117		785.404	-5641.996	88.412	0.091819	-0.049498	0.994205	0.025979		773.040	-5588.864	53.409	0.070484	-0.053538	0.996008	0.011575		765.938	-5773.686	31.966	0.070484	-0.053538	0.996008	0.011575		1099.049	-5633.557	991.714	-0.074301	0.041004	0.984486	-0.153575		1167.714	-5656.004	559.837	-0.099000	-0.066586	0.985558	-0.120171		1255.617	-5579.923	83.100	-0.115223	0.002195	0.985485	-0.124652		1260.673	-5529.695	42.447	-0.012945	-0.009470	0.998685	-0.048702		1279.488	-5709.898	37.250	-0.012945	-0.009470	0.998685	-0.048702
1540	12.82500		1025.465	-5730.844	1063.416	0.032102	-0.056682	0.991709	-0.110765		1018.317	-5599.287	1540.333	0.029880	0.129783	0.988685	-0.069029		1006.595	-5636.569	1115.966	0.038931	-0.001091	0.997668	-0.056058		1020.019	-5726.155	1550.331	0.038931	-0.001091	0.997668	-0.056058		1080.936	-5715.914	1523.704	0.038931	-0.001091	0.997668	-0.056058		1020.019	-5726.155	1550.331	0.038741	0.004000	0.996449	0.074644		875.130	-5688.227	1583.388	0.038847	-0.002788	0.994273	-0.099524		860.405	-5680.095	1547.533	0.465677	0.778503	0.419468	-0.033541		772.536	-5888.743	1735.821	0.337345	0.851701	-0.171698	-0.362385		770.935	-5873.736	1753.663	0.337345	0.851701	-0.171698	-0.362385		945.917	-5831.273	1922.836	0.337345	0.851701	-0.171698	-0.362385		1080.936	-5715.914	1523.704	0.038456	-0.006163	0.981815	-0.185800		1217.118	-5646.227	1534.756	0.038942	0.000608	0.999163	-0.012485		1203.994	-5636.155	1498.772	0.651211	-0.415775	-0.614764	0.158497		1471.628	-5737.482	1551.268	-0.548446	0.715170	0.005790	0.433250		1464.655	-5727.205	1570.960	-0.548446	0.715170	0.005790	0.433250		1301.140	-5818.367	1730.758	-0.548446	0.715170	0.005790	0.433250		909.999	-5675.188	1000.943	0.042603	0.019451	0.998094	-0.040185		873.108	-5689.873	564.587	0.091837	-0.047051	0.994225	0.029464		785.521	-5641.673	87.933	0.091770	-0.047514	0.994211	0.029427		773.490	-5588.623	52.690	0.068113	-0.051916	0.996236	0.013394		765.811	-5773.492	31.873	0.068113	-0.051916	0.996236	0.013394		1098.394	-5631.963	991.050	-0.074299	0.042663	0.985244	-0.148171		1167.180	-5656.268	559.268	-0.099350	-0.066993	0.985803	-0.117614		1255.567	-5579.986	82.652	-0.115632	0.002836	0.985750	-0.122138		1260.919	-5529.809	41.974	-0.015591	-0.008872	0.998698	-0.047756		1279.408	-5710.053	37.042	-0.015591	-0.008872	0.998698	-0.047756
