0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
4.061726008134243,-0.22017040085437772,6.240893073342098,-2.442221203565268,-1.5230186722487338,-1.2039877523260574,0.4319373819107053,-0.08794838819947733,-1.9782735071602688,0.13013855925065265,-1.9997330871493812,-0.1829109868352755,0.36770646514196254,-0.21380689680780518,-0.42760356294700574,-0.3237621540674409
4.245144143432836,-0.07370907198783688,6.134220137759789,-2.582634671227839,-1.3864988549377024,-0.8645257787383441,0.37589211567059144,-0.02165885690889748,-2.1824006796413116,0.0509931183100023,-1.9559108538531125,-0.3261465606648626,0.3714589605093986,-0.15706824083973503,-0.39470682849336325,-0.2849202453309427
4.568015783388562,0.05952979757900466,6.097322779605514,-2.5924171044531783,-1.3839318353610164,-0.8326434226073721,0.2731701856747325,0.09460759519383,-2.1125077032339505,0.010927239944607906,-1.9320592636023823,-0.44271951936535486,0.33289768389034513,-0.0892741656430681,-0.35278148062191167,-0.43906457092077256
4.714261940682999,0.18733612557124066,5.9895730979759145,-2.700541338581898,-1.228854470094301,-0.49831373176100713,0.21297370419327896,0.1433173274629407,-2.3165707532523507,-0.054234294910321036,-1.9076668957268819,-0.5737658015668853,0.3452502194435952,-0.0013611694161888017,-0.3402040414952708,-0.4525983815768792
4.9410159658753585,0.3160281452674065,5.862097260385848,-2.6734514598210617,-1.2458883579372666,-0.645181875508814,0.11019165979104585,0.38137751041860113,-2.217985640378116,-0.052329669555365034,-1.8054833263712933,-0.6113660983313871,0.18971653046438694,0.04811131360999828,-0.3603949706228081,-0.6972180040999489
5.0164948827479465,0.45277897576885534,5.808861578946189,-2.799866838678065,-1.0630374760066088,-0.39304395543727927,0.02147246934020996,0.30909807583365934,-2.363620893896373,-0.021114431860216207,-1.7947347730646641,-0.7155725722952397,0.22173315926613274,0.1201872783068033,-0.3552558504688675,-0.7130032326910452
5.227421139215978,0.4597442692062017,5.615166673365533,-2.4704921342767783,-1.082231627982287,-0.4022511488584514,-0.3688210570652976,0.6260252770266211,-2.3125216822948302,-0.02165164131716678,-1.4982482268718758,-0.760051046731987,-0.04454328477889277,0.06669873663200801,-0.3086675186300872,-1.2698648949741627
5.28066685932639,0.5942540566024773,5.504903760001292,-2.623832528647928,-0.9228482307279343,-0.09821632356234125,-0.4828374145962366,0.5792911998367177,-2.4801464645416633,0.032865238379019494,-1.4570135920635972,-0.8297114678279828,-0.03247826658131171,0.17447664440946356,-0.3204793035884495,-1.2917311406097745
5.372015934623107,0.7391260773460561,5.436842090878426,-2.7061206583503705,-0.8655580905526391,0.08978599214998828,-0.6011475040311444,0.5053630718422459,-2.493850371029074,0.1319400358559709,-1.5150160850205285,-0.8853743351808342,-0.012523306804927671,0.204286891634005,-0.32107406942168726,-1.3000865509614534
5.507856085201919,0.8896831184957631,5.212902166749394,-2.546131822160848,-0.8440677300443395,0.3143683407188691,-0.9187808073116773,0.49861634100608804,-2.469627529977822,0.32998264987472237,-1.4921484373845413,-0.8389631409507059,-0.11459755204957267,0.11697046945001725,-0.2094588554459826,-1.5165426780063578
5.537108755065032,0.9130901939832674,5.2359832185740744,-2.5581040821036036,-0.7041633027900162,0.46655965111908004,-0.9873874774731682,0.3365008627044367,-2.5062319930744477,0.44899238164590327,-1.6138210265643644,-0.8492628110547126,-0.001176312022031633,0.1790333171145435,-0.22346099273032483,-1.6155345094485787
5.471458112839304,1.096352440124892,5.139694070269785,-2.744025250519367,-0.4970370964881648,0.7000058842314144,-1.133179699601147,0.23193385512788806,-2.6655977628597154,0.5414392211079845,-1.515866641632532,-0.9080523690785454,0.02429988216361325,0.31806038064338166,-0.22368463260357366,-1.5578842984448658
5.473680112126012,1.1476766880134022,4.805175743907635,-2.206906808777472,-0.5642629267529762,1.163409995860234,-1.8132534211197195,-0.1075286291033844,-2.5236712094969995,1.0300699840807583,-1.6125644959257164,-0.6519229889026075,0.06587261559385274,-0.040093373468148605,0.2542729121682211,-1.6796210902814248
5.498325822851419,1.239076080119377,4.76324454843967,-2.287741410301189,-0.5338847204605939,1.2233331075173608,-1.8667672640570414,-0.17210869272015905,-2.5325429789533906,1.1394230831566512,-1.6900118753088889,-0.7148316366264565,0.14144526217019515,0.07282131135352506,0.20498757582174143,-1.6502079170329533
5.487339577379655,1.3451859838477989,4.735715150227315,-2.3346319708613996,-0.4654565041536333,1.345299530309909,-1.9493625810248627,-0.3505508936734964,-2.5273875139562505,1.3246765020238853,-1.7551084702371784,-0.6615011811001186,0.19620047086796594,0.1529268005202396,0.21129812534407064,-1.5982452583217939
5.507294655094037,1.4216998222603918,4.670897020324663,-2.373109921511597,-0.41836424683374546,1.441036875890681,-2.026597937289757,-0.35836042428567627,-2.575187225205672,1.4181888795735755,-1.7929764016180325,-0.7066896573805,0.26158122109364135,0.23105852033646507,0.18589217464827346,-1.5441676642899318
5.516542746460994,1.5059931391937682,4.628952504085792,-2.3855920519347475,-0.38974983708725214,1.5304111993622576,-2.0827635793155364,-0.4202415790860406,-2.5792164501964496,1.5262888631985967,-1.8749442078526304,-0.7125909761222524,0.3176632792389848,0.30044735802098177,0.17505088726830126,-1.4911534707588587
5.484696801900942,1.567623650466228,4.598465080746353,-2.3766996766293453,-0.3309438243812797,1.616545298059467,-2.1353095017756356,-0.5239768722237116,-2.590503313003132,1.645914672386006,-1.9430547632596897,-0.6662763536196801,0.349012365067539,0.3407072378665553,0.17509890740597703,-1.4832231034893335
5.209614501528927,1.6753075960038912,4.234630574684828,-1.845684552386575,-0.5924110867239498,1.8402984033675578,-2.510518953652891,-1.0047914922964778,-2.190004290927593,2.257665538592688,-2.467940508308634,-0.2725011679479295,0.3741106050651836,0.007870141580635927,0.5895480850178891,-1.0741069946966753
5.2164335255904195,1.6827629074561326,4.1949009647971085,-1.8760091829993262,-0.5854430448565815,1.89680834562938,-2.5441095443388084,-1.0212985059180788,-2.2292391171375434,2.2931116682928914,-2.497434367764447,-0.3198633998633467,0.4195013757744608,0.07404452989553086,0.5806724707148349,-1.0648084306660157
5.14714117788721,1.701225012860605,4.191867338902842,-1.8745522261478553,-0.5485424798104945,1.9196600614651547,-2.5593762744202144,-1.145507465136842,-2.207972909805873,2.3733049581521337,-2.541479558941824,-0.24702392642168045,0.42189528007352645,0.12445412968564452,0.5767067807496562,-1.0860296856244567
5.138791431658481,1.7155130970986923,4.2003344997405065,-1.8542553780691307,-0.5416985076514454,1.9200683931149989,-2.571539177197289,-1.1671335324674088,-2.2127208869301542,2.398950202916725,-2.5582497624046487,-0.25010143512246136,0.4242625038168201,0.1319055550329032,0.5712759224797445,-1.0937943392761322
5.106566567252853,1.73740443190137,4.197989481522644,-1.8278437330856452,-0.5346690971102834,1.911734215520422,-2.569628256272682,-1.2048949584712914,-2.2060109791319773,2.4287424068568515,-2.5854584751499208,-0.23238737926716227,0.4116441969168965,0.1543696379275708,0.5615700037622061,-1.1168834349782173
4.966681788305625,1.745053618326253,4.163454150014014,-1.7979905181125246,-0.5829337013072922,1.8374319646211457,-2.4969420112405736,-1.2242998762907185,-2.130401953409066,2.4543837476892554,-2.577430480208707,-0.08398290794427353,0.2908279015935856,0.20245248944030703,0.5612210901304336,-1.0429341344924556
4.971920047691095,1.725425550229976,4.1662767910602705,-1.719991336260593,-0.6055249283765924,1.846219714264541,-2.5431294615850177,-1.1779200066083344,-2.183821323640259,2.4079515020193645,-2.536928689090719,-0.13753189445062317,0.2858192061505622,0.1994979796090125,0.5737908321208186,-1.0263038839778111
4.8777598694653115,1.684057792681582,4.165851405274779,-1.5266270678610325,-0.7224190258814329,1.7059365093546388,-2.4881541332236523,-1.1633907665327292,-2.0604949238244195,2.361864204229967,-2.5936971366941846,-0.055830234706112675,0.17232819276205424,0.24822665823434337,0.5874988263777204,-1.0529050741888024
4.724629344061658,1.729577724423548,4.16384728313082,-1.5303204709026201,-0.730489799938883,1.5789296326500755,-2.4130353505798765,-1.2289922462350684,-1.9870461560996866,2.411279774752805,-2.578901914032642,0.06491679229889002,0.056918974036969716,0.26355803493236674,0.5771346387223223,-1.0650963449146365
4.695051088398531,1.642850252922346,4.215672587646948,-1.3460113122233892,-0.8104167217242195,1.46243578412691,-2.372914071360088,-1.1551562360765864,-1.954885227722641,2.338614021927815,-2.5736825374990966,0.09194995026452304,0.00910729238524726,0.23140911774280581,0.5910791947550851,-1.095038970514053
4.609515533365246,1.5774228113040365,4.235265536485272,-1.19060763469591,-0.8589161918058693,1.3532815784887915,-2.315180035625188,-1.078914796461548,-1.9431707580852622,2.2587661643620964,-2.5220125156509576,0.15345388103591528,-0.07237763784060884,0.2182990159776698,0.599929730600757,-1.1509781485399557
4.527412263889912,1.5262056865644842,4.275897269394467,-1.0484525086121643,-0.9161650095126834,1.2120119177340718,-2.2464899675280163,-0.9985049594463364,-1.9258393358368238,2.1876925550829345,-2.452565153181665,0.22321418063367165,-0.15860149262989465,0.20156220561461138,0.6064612163542561,-1.1784172902546912
4.412861432449522,1.4933364957842157,4.334329670229731,-0.9092489477224848,-0.9517086767034231,1.0038652306510014,-2.1588141083581043,-0.8967744550134211,-1.9205236843181226,2.1006436747765935,-2.2899999252863843,0.34401399863244586,-0.26419314311252257,0.2189465272462663,0.6089777145926878,-1.1922137067666403
4.408801015435985,1.4043893363501847,4.388355076441592,-0.7340733890730394,-1.0501225471408537,0.8698774741113944,-2.075386569180965,-0.7305966859105362,-1.9315388209939077,1.986682022251603,-2.2336469424697505,0.37324945513299496,-0.30154437127366895,0.1601254705941656,0.6118953651208572,-1.2185719470426883
4.3228159435530085,1.3657655235806754,4.467005989557021,-0.5987401983022548,-1.1197812847183861,0.6581542513260594,-1.9698203371005842,-0.6468943029885723,-1.8894093073213407,1.930740203542788,-2.152568383606512,0.46569340097192125,-0.3954543304756576,0.12362975866292172,0.6100231304654768,-1.219541361811726
4.425892024762168,1.4331858780098004,4.661812882012764,-0.5111773242216082,-1.168699961202866,0.28507239159543724,-1.690362650273875,-0.159038749217579,-2.0934025557418963,1.60384058595648,-1.5933189347187329,0.6269513557751486,-0.35083532355378044,0.2227373646379738,0.6046124688313644,-1.0581463669802706
4.389625631624481,1.3337366617399196,4.690379025314101,-0.33879334701263253,-1.2902980788190779,0.073582639675442,-1.5770145948005871,-0.028340956553260375,-2.0244367759923447,1.5344611304979332,-1.5977227835934664,0.693425045646811,-0.4340166782594167,0.18255218051681796,0.5696022429863703,-1.1697377188792937
4.432292961267134,1.4413444185283453,4.84099176441627,-0.3061604176810105,-1.234157258343206,-0.25343478368633654,-1.2606463772646903,0.3271120365326086,-2.1638410526689396,1.2775068308219266,-1.1684584738766357,0.8035456487145841,-0.41388421209786186,0.2574257906535249,0.516897001025417,-1.0946403061363863
4.3966617884730725,1.3377596778540468,4.872361357995136,-0.13894632133525717,-1.3722168202733598,-0.46551717776709484,-1.155759525516519,0.48475856646156695,-2.0878150803421294,1.2072684340716122,-1.154792541316704,0.8525970795422583,-0.5077488561837697,0.19895270638771612,0.49322565954077574,-1.1404696187145238
4.417472582587021,1.3783168563153096,4.9621974743161,-0.08217013212100795,-1.3385608191100389,-0.6905104436379094,-0.9019635458101063,0.7786990625567748,-2.194653308326915,0.9588843718718523,-0.8184134617599054,0.8582978930316066,-0.5339921933951998,0.12064174245812283,0.46912203668264685,-1.0435860583275092
4.37557566501882,1.2666410053484087,5.007064991590003,0.08328775097278822,-1.4538101226205398,-0.9157181602184631,-0.7878248999515043,0.9085194889440203,-2.0841578349770504,0.9128415875596514,-0.8349526413767692,0.9283827325115042,-0.6112030135809979,0.05389099261918104,0.44715436994769553,-1.0993870517118671
4.30102369312301,1.16577342401333,5.0717571874149865,0.21924960237615382,-1.535973387192454,-1.13493875577468,-0.681323292636408,1.0318596883979128,-1.9904651020812774,0.8626134164616872,-0.8154792010033425,0.9906772335306611,-0.6772711674706942,-0.03106423156439524,0.43275586886966205,-1.1007809783980338
4.208844593736163,1.0738261776473754,5.145216616535724,0.34091170103789237,-1.6107008612993452,-1.3687755982660605,-0.5744171270221716,1.1244771280415158,-1.9044080499370757,0.8000184744615327,-0.789425864709606,1.0526001630487312,-0.7296229084172604,-0.12493479081908705,0.41710029787735053,-1.093201668625017
3.9925165821854556,1.130124264595286,5.181899796464524,0.19868399488096827,-1.4213824224330316,-1.5076310722719104,-0.3612083029253923,1.3502542447068677,-1.9910218186022042,0.5704049810078057,-0.5651834079328023,0.8590044860987124,-0.854615161538089,-0.27758315935886285,0.3525583973112083,-0.8270588636086647
3.925358430793481,0.993786494315818,5.260656365803249,0.3302095492734175,-1.5131833372861927,-1.788530763052652,-0.2665407142482346,1.3696430326194458,-1.8202877068536434,0.585113210816661,-0.6024777098685724,0.956629050323415,-0.9066873774946337,-0.33848879063996384,0.34471564110425074,-0.8911641821960066
3.635819751293541,0.944983011408447,5.2975419719052175,0.039950533283494294,-1.0563399928866852,-1.9458260315756217,-0.06624140426296503,1.4385351101118085,-1.6768884143921279,0.6190262597352262,-0.5674136128698316,0.6152032548337357,-1.2166195794250334,-0.4236608365330181,0.3022286062593537,-0.6197940564701259
3.600123461713046,0.7677195571628447,5.37651807090862,0.20378616861505872,-1.1416376267438384,-2.1940573401271584,0.010508744363387867,1.524973966521673,-1.5306128268159456,0.5875183152617497,-0.6221644859976249,0.6391373437402238,-1.2131385688667538,-0.49946248052212744,0.3119648464572936,-0.685637517075345
3.1969424380563627,0.567348988889935,5.304123762781153,-0.12596422722381273,-0.4371707024479009,-2.1625068853045564,0.10766027493203423,1.6540484300450544,-1.1864839719890978,0.8484466219208577,-0.7629249416787411,0.06951172039247065,-1.7646242250054731,-0.6209324928202152,0.4094892783909143,-0.20652825112998116
3.1642564655002166,0.39063766119429905,5.449638719182373,0.0627384441789365,-0.4874842862138474,-2.472372855044913,0.1576895747765287,1.5924325914830104,-0.9817450784668476,0.8909516366852889,-0.8771822102507607,0.11262143310423754,-1.6862225292562023,-0.6947429993149039,0.44434686165175846,-0.29601475497650714
2.976339715755903,0.24047906951237252,5.534621601244634,0.16997618081310603,-0.43739012093257057,-2.70195033511612,0.2013003395116106,1.547754330588325,-0.8281467306960112,0.9131744491493541,-0.9164838846772119,0.17762059683285333,-1.6631846535737862,-0.7040442805382666,0.4830383685724857,-0.37087810806531735
2.5018217798844464,0.021603080256513394,5.417290371648764,0.01407367690412347,0.12381275796286502,-2.52745013875436,0.13469572802958307,1.3949456776216969,-0.5818057473438792,1.115986998603491,-1.077714707935922,-0.20415037512168965,-1.965196154990163,-0.7116453043801765,0.717358838886381,-0.023528516246499483
2.4395731315557083,-0.15929876254563577,5.530027404601578,0.1941077169366529,0.136362943149375,-2.7807613474955,0.1599720789424588,1.3336453439533673,-0.4265306417216827,1.1187199398060352,-1.160511046556163,-0.17954095716661847,-1.8523840446322364,-0.7684002805267947,0.7640314809216517,-0.1218407089452235
2.158320624664247,-0.31422332136547354,5.6470391013831644,0.2595005195374633,0.41852038001967995,-2.9166648739450287,0.17596897022756752,1.1262990954976366,-0.2865721726388488,1.1926171719706664,-1.2069378179636912,-0.19977049577931122,-1.8113425698344194,-0.7750889251442937,0.9196484297727077,-0.10815368509162693
